Date,Vis_Team,Inning,Batting,Outs,Balls,Strikes,Pitch_Sequence,Vis_Score,Home_Score,Batter,Batter_Hand,Pitcher,Pitcher_Hand,First_Runner,Second_Runner,Third_Runner,Event_Text,Is_Leadoff,Event_Type,RBI,Event_Number
PIT201904040,CIN,4,1,1,3,1,BBFBX,0,0,bellj005,L,mahlt001,R,,,,S8/G,F,20,0,30
PIT201904040,CIN,4,1,1,2,2,*BC1BFS,0,0,kangj001,R,mahlt001,R,bellj005,,,K,F,3,0,31
PIT201904040,CIN,4,1,2,1,0,BX,0,0,cabrm002,L,mahlt001,R,bellj005,,,S7/G.1-3;BX2(764/TH),F,20,0,32
PIT201904040,CIN,5,0,0,2,2,FBCBX,0,0,iglej001,R,lylej001,R,,,,3/L,T,2,0,33
PIT201904040,CIN,5,0,1,2,2,FSBBX,0,0,mahlt001,R,lylej001,R,,,,63/G,F,2,0,34
PIT201904040,CIN,5,0,2,3,2,BFSBBX,0,0,winkj002,L,lylej001,R,,,,S8/G,F,20,0,35
PIT201904040,CIN,5,0,2,2,2,1BFBCFS,0,0,vottj001,L,lylej001,R,winkj002,,,K,F,3,0,36
PIT201904040,CIN,5,1,0,1,2,CBCX,0,0,shucj001,L,mahlt001,R,,,,31/G,T,2,0,37
PIT201904040,CIN,5,1,1,2,0,BBX,0,0,newmk001,R,mahlt001,R,,,,7/L+,F,2,0,38
PIT201904040,CIN,5,1,2,0,1,CX,0,0,lylej001,R,mahlt001,R,,,,53/G,F,2,0,39
PIT201904040,CIN,6,0,0,1,0,.BX,0,0,puigy001,R,kingn001,R,,,,7/F,T,2,0,40
PIT201904040,CIN,6,0,1,3,2,BBCCFFFBFC,0,0,suare001,R,kingn001,R,,,,K,F,3,0,41
PIT201904040,CIN,6,0,2,1,1,CBX,0,0,sches001,L,kingn001,R,,,,D9/L,F,21,0,42
PIT201904040,CIN,6,0,2,0,0,X,0,0,peraj003,R,kingn001,R,,sches001,,9/F,F,2,0,43
PIT201904040,CIN,6,1,0,2,2,BCCBX,0,0,fraza001,L,mahlt001,R,,,,8/L+,T,2,0,44
PIT201904040,CIN,6,1,1,0,1,LX,0,0,marts002,R,mahlt001,R,,,,D7/G,F,21,0,45
PIT201904040,CIN,6,1,1,0,0,X,0,0,cervf001,R,mahlt001,R,,marts002,,9/F,F,2,0,46
PIT201904040,CIN,6,1,2,2,2,FSBF*BX,0,0,bellj005,L,mahlt001,R,,marts002,,8/F+,F,2,0,47
PIT201904040,CIN,7,0,0,3,2,BCBSBX,0,0,barnt001,L,kingn001,R,,,,S9/G,T,20,0,48
PIT201904040,CIN,7,0,0,1,2,C1BFFS,0,0,iglej001,R,kingn001,R,barnt001,,,K,F,3,0,49
PIT201904040,CIN,7,0,1,0,1,.SX,0,0,dietd001,L,kingn001,R,barnt001,,,7/F,F,2,0,50
PIT201904040,CIN,7,0,2,0,0,X,0,0,winkj002,L,kingn001,R,barnt001,,,63/G,F,2,0,51
PIT201904040,CIN,7,1,0,0,2,.CSX,0,0,kangj001,R,hernd002,R,,,,4/P,T,2,0,52
PIT201904040,CIN,7,1,1,2,2,CFBBFX,0,0,cabrm002,L,hernd002,R,,,,S9/L,F,20,0,53
PIT201904040,CIN,7,1,1,1,0,.1BX,0,0,shucj001,L,hernd002,R,reyep001,,,S49/G.1-3,F,20,0,54
PIT201904040,CIN,7,1,1,2,2,S*BSBX,0,0,newmk001,R,hernd002,R,shucj001,,reyep001,31/G-.3-H;1-2,F,2,1,55
PIT201904040,CIN,7,1,2,1,1,..BFX,0,1,morac001,L,peraw002,L,,shucj001,,43/G,F,2,0,56
PIT201904040,CIN,8,0,0,1,1,..TBX,0,1,vottj001,L,rodrr008,R,,,,8/F,T,2,0,57
PIT201904040,CIN,8,0,1,0,2,SSX,0,1,puigy001,R,rodrr008,R,,,,53/G,F,2,0,58
PIT201904040,CIN,8,0,2,3,1,BBCBB,0,1,suare001,R,rodrr008,R,,,,W,F,14,0,59
PIT201904040,CIN,8,0,2,1,2,CBSS,0,1,sches001,L,rodrr008,R,suare001,,,K,F,3,0,60
PIT201904040,CIN,8,1,0,2,2,BBFFX,0,1,fraza001,L,peraw002,L,,,,9/L+,T,2,0,61
PIT201904040,CIN,8,1,1,2,2,.SSBBX,0,1,marts002,R,lorem002,R,,,,S9/F,F,20,0,62
PIT201904040,CIN,8,1,1,0,0,1X,0,1,cervf001,R,lorem002,R,marts002,,,S8/G.1-3,F,20,0,63
PIT201904040,CIN,8,1,1,1,2,FS*BX,0,1,bellj005,L,lorem002,R,cervf001,,marts002,S9/G.3-H;1-2,F,20,1,64
PIT201904040,CIN,8,1,1,3,0,*BBBX,0,2,kangj001,R,lorem002,R,bellj005,cervf001,,54(1)3/GDP,F,2,0,65
PIT201904040,CIN,9,0,0,0,1,.CX,0,2,peraj003,R,rivef001,L,,,,53/G,T,2,0,66
PIT201904040,CIN,9,0,1,1,2,.FBCS,0,2,kempm001,R,rivef001,L,,,,K+WP.B-1,F,3,0,67
PIT201904040,CIN,9,0,1,1,1,BFX,0,2,iglej001,R,rivef001,L,kempm001,,,D8/L.1-3,F,21,0,68
PIT201904040,CIN,9,0,1,2,2,.BCCFBC,0,2,casac001,R,rivef001,L,,iglej001,kempm001,K,F,3,0,69
PIT201904040,CIN,9,0,2,0,2,.CFS,0,2,farmk001,R,rivef001,L,,iglej001,kempm001,K,F,3,0,70
PIT201904050,CIN,1,0,0,0,2,CFS,0,0,winkj002,L,musgj001,R,,,,K,T,3,0,1
PIT201904050,CIN,1,0,1,0,0,X,0,0,vottj001,L,musgj001,R,,,,D9/L,F,21,0,2
PIT201904050,CIN,1,0,1,1,1,BSX,0,0,puigy001,R,musgj001,R,,vottj001,,4/L/DP.2X2(46),F,2,0,3
PIT201904050,CIN,1,1,0,2,2,CBCBX,0,0,fraza001,L,grays001,R,,,,7/L,T,2,0,4
PIT201904050,CIN,1,1,1,1,1,SBX,0,0,marts002,R,grays001,R,,,,53/G,F,2,0,5
PIT201904050,CIN,1,1,2,2,0,BBX,0,0,cervf001,R,grays001,R,,,,S9/L,F,20,0,6
PIT201904050,CIN,1,1,2,1,2,CFBS,0,0,bellj005,L,grays001,R,cervf001,,,K,F,3,0,7
PIT201904050,CIN,2,0,0,3,2,CBBBFFX,0,0,suare001,R,musgj001,R,,,,D7/L,T,21,0,8
PIT201904050,CIN,2,0,0,0,2,FSS,0,0,kempm001,R,musgj001,R,,suare001,,K,F,3,0,9
PIT201904050,CIN,2,0,1,0,1,SX,0,0,peraj003,R,musgj001,R,,suare001,,9/F.2-3,F,2,0,10
PIT201904050,CIN,2,0,2,3,2,CBS*BFBS,0,0,barnt001,L,musgj001,R,,,suare001,K,F,3,0,11
PIT201904050,CIN,2,1,0,0,0,X,0,0,kangj001,R,grays001,R,,,,8/F,T,2,0,12
PIT201904050,CIN,2,1,1,3,2,BBBCFS,0,0,morac001,L,grays001,R,,,,K,F,3,0,13
PIT201904050,CIN,2,1,2,2,1,BCBX,0,0,shucj001,L,grays001,R,,,,8/F,F,2,0,14
PIT201904050,CIN,3,0,0,1,2,CBFS,0,0,iglej001,R,musgj001,R,,,,K,T,3,0,15
PIT201904050,CIN,3,0,1,0,0,X,0,0,grays001,R,musgj001,R,,,,13/G,F,2,0,16
PIT201904050,CIN,3,0,2,0,2,FFFFH,0,0,winkj002,L,musgj001,R,,,,HP,F,16,0,17
PIT201904050,CIN,3,0,2,3,2,CB+1BBCFX,0,0,vottj001,L,musgj001,R,winkj002,,,8/F,F,2,0,18
PIT201904050,CIN,3,1,0,3,2,CBFBFBX,0,0,gonze004,R,grays001,R,,,,63/G,T,2,0,19
PIT201904050,CIN,3,1,1,1,2,SBCFS,0,0,musgj001,R,grays001,R,,,,K,F,3,0,20
PIT201904050,CIN,3,1,2,0,2,FFC,0,0,fraza001,L,grays001,R,,,,K,F,3,0,21
PIT201904050,CIN,4,0,0,0,2,CCFFS,0,0,puigy001,R,musgj001,R,,,,K,T,3,0,22
PIT201904050,CIN,4,0,1,3,1,BBBCB,0,0,suare001,R,musgj001,R,,,,W,F,14,0,23
PIT201904050,CIN,4,0,1,2,2,BSBSX,0,0,kempm001,R,musgj001,R,suare001,,,53/G.1-2,F,2,0,24
PIT201904050,CIN,4,0,2,0,1,CX,0,0,peraj003,R,musgj001,R,,suare001,,4/P,F,2,0,25
PIT201904050,CIN,4,1,0,1,0,BX,0,0,marts002,R,grays001,R,,,,8/F,T,2,0,26
PIT201904050,CIN,4,1,1,2,2,CBBCX,0,0,cervf001,R,grays001,R,,,,9/F,F,2,0,27
PIT201904050,CIN,4,1,2,0,0,X,0,0,bellj005,L,grays001,R,,,,4/L,F,2,0,28
PIT201904050,CIN,5,0,0,1,1,CBX,0,0,barnt001,L,musgj001,R,,,,31/G,T,2,0,29
PIT201904050,CIN,5,0,1,1,2,BSFX,0,0,iglej001,R,musgj001,R,,,,S7/L,F,20,0,30
PIT201904050,CIN,5,0,1,0,1,1L1,0,0,grays001,R,musgj001,R,iglej001,,,POCS2(13624),F,8,0,31
PIT201904050,CIN,5,0,2,0,2,1L1.FS,0,0,grays001,R,musgj001,R,,,,K,F,3,0,32
PIT201904050,CIN,5,1,0,2,2,CBSBX,0,0,kangj001,R,grays001,R,,,,63/G,T,2,0,33
PIT201904050,CIN,5,1,1,3,2,BCBFBS,0,0,morac001,L,grays001,R,,,,K,F,3,0,34
PIT201904050,CIN,5,1,2,2,2,BCBCS,0,0,shucj001,L,grays001,R,,,,K,F,3,0,35
PIT201904050,CIN,6,0,0,0,0,X,0,0,winkj002,L,musgj001,R,,,,9/L+,T,2,0,36
PIT201904050,CIN,6,0,1,0,2,CCX,0,0,vottj001,L,musgj001,R,,,,53/G,F,2,0,37
PIT201904050,CIN,6,0,2,0,1,CX,0,0,puigy001,R,musgj001,R,,,,63/G,F,2,0,38
PIT201904050,CIN,6,1,0,0,0,X,0,0,gonze004,R,grays001,R,,,,31/G,T,2,0,39
PIT201904050,CIN,6,1,1,2,2,BCCBS,0,0,musgj001,R,grays001,R,,,,K,F,3,0,40
PIT201904050,CIN,6,1,2,2,0,BBX,0,0,fraza001,L,grays001,R,,,,31/G,F,2,0,41
PIT201904050,CIN,7,0,0,1,2,CBSS,0,0,suare001,R,musgj001,R,,,,K,T,3,0,42
PIT201904050,CIN,7,0,1,2,2,CBBSS,0,0,kempm001,R,musgj001,R,,,,K,F,3,0,43
PIT201904050,CIN,7,0,2,2,0,BBX,0,0,peraj003,R,musgj001,R,,,,9/F,F,2,0,44
PIT201904050,CIN,7,1,0,0,0,X,0,0,marts002,R,grays001,R,,,,S7/L+,T,20,0,45
PIT201904050,CIN,7,1,0,1,0,1BB,0,0,cervf001,R,grays001,R,marts002,,,WP.1-2,F,9,0,46
PIT201904050,CIN,7,1,0,2,0,1BB.X,0,0,cervf001,R,grays001,R,,marts002,,63/G.2-3,F,2,0,47
PIT201904050,CIN,7,1,1,2,1,BC*BX,0,0,bellj005,L,grays001,R,,,marts002,FC4/G.3XH(42),F,19,0,48
PIT201904050,CIN,7,1,2,0,0,X,0,0,kangj001,R,grays001,R,bellj005,,,D7/L.1-H,F,21,1,49
PIT201904050,CIN,7,1,2,0,2,..SCB,0,1,reyep001,R,garra001,L,,kangj001,,WP.2-3,F,9,0,50
PIT201904050,CIN,7,1,2,1,2,..SCB.S,0,1,reyep001,R,garra001,L,,,kangj001,K,F,3,0,51
PIT201904050,CIN,8,0,0,1,2,...SCBX,0,1,barnt001,L,kelak001,R,,,,63/G,T,2,0,52
PIT201904050,CIN,8,0,1,1,2,FCBX,0,1,iglej001,R,kelak001,R,,,,53/G,F,2,0,53
PIT201904050,CIN,8,0,2,1,2,.FFBX,0,1,sches001,L,kelak001,R,,,,53/G,F,2,0,54
PIT201904050,CIN,8,1,0,1,1,.CBX,0,1,shucj001,L,hernd002,R,,,,S2/BG,T,20,0,55
PIT201904050,CIN,8,1,0,0,0,X,0,1,gonze004,R,hernd002,R,shucj001,,,FC3/BG/SH.1-2;B-1,F,19,0,56
PIT201904050,CIN,8,1,0,0,1,.LX,0,1,cabrm002,L,hernd002,R,gonze004,shucj001,,8/L,F,2,0,57
PIT201904050,CIN,8,1,1,0,1,.CX,0,1,fraza001,L,dukez001,L,gonze004,shucj001,,D7/F.2-H;1-3,F,21,1,58
PIT201904050,CIN,8,1,1,1,2,.FBFX,0,2,marts002,R,hughj001,R,,fraza001,gonze004,FC5/G.3XH(52);2-3,F,19,0,59
PIT201904050,CIN,8,1,2,0,2,F1FB,0,2,cervf001,R,hughj001,R,marts002,,fraza001,SB2,F,4,0,60
PIT201904050,CIN,8,1,2,1,2,F1FB.X,0,2,cervf001,R,hughj001,R,,marts002,fraza001,8/F,F,2,0,61
PIT201904050,CIN,9,0,0,1,2,..BFFS,0,2,casac001,R,rivef001,L,,,,K,T,3,0,62
PIT201904050,CIN,9,0,1,2,2,CBSBS,0,2,vottj001,L,rivef001,L,,,,K,F,3,0,63
PIT201904050,CIN,9,0,2,0,1,SX,0,2,puigy001,R,rivef001,L,,,,53/G,F,2,0,64
PIT201904060,CIN,1,0,0,2,2,SFBFBFT,0,0,sches001,L,willt002,R,,,,K,T,3,0,1
PIT201904060,CIN,1,0,1,2,1,BCBX,0,0,vottj001,L,willt002,R,,,,43/G,F,2,0,2
PIT201904060,CIN,1,0,2,1,1,BCX,0,0,puigy001,R,willt002,R,,,,13/G,F,2,0,3
PIT201904060,CIN,1,1,0,3,1,BFBBX,0,0,martj009,L,roart001,R,,,,S8/L,T,20,0,4
PIT201904060,CIN,1,1,0,2,2,BBS1CS,0,0,marts002,R,roart001,R,martj009,,,K,F,3,0,5
PIT201904060,CIN,1,1,1,0,0,1B,0,0,morac001,L,roart001,R,martj009,,,SB2,F,4,0,6
PIT201904060,CIN,1,1,1,2,1,1B.BFX,0,0,morac001,L,roart001,R,,martj009,,8/L,F,2,0,7
PIT201904060,CIN,1,1,2,0,0,X,0,0,bellj005,L,roart001,R,,martj009,,D8/L.2-H,F,21,1,8
PIT201904060,CIN,1,1,2,1,0,BX,0,1,cabrm002,L,roart001,R,,bellj005,,9/F,F,2,0,9
PIT201904060,CIN,2,0,0,2,2,CBFBX,0,1,kempm001,R,willt002,R,,,,13/G-,T,2,0,10
PIT201904060,CIN,2,0,1,0,0,X,0,1,dietd001,L,willt002,R,,,,5/P,F,2,0,11
PIT201904060,CIN,2,0,2,0,2,CFX,0,1,peraj003,R,willt002,R,,,,9/F,F,2,0,12
PIT201904060,CIN,2,1,0,2,1,BBFX,0,1,newmk001,R,roart001,R,,,,S8/G,T,20,0,13
PIT201904060,CIN,2,1,0,0,2,1F11FFFFFX,0,1,stalj001,R,roart001,R,newmk001,,,S7/F.1-3,F,20,0,14
PIT201904060,CIN,2,1,0,3,2,LF*BBBS,0,1,gonze004,R,roart001,R,stalj001,,newmk001,K,F,3,0,15
PIT201904060,CIN,2,1,1,0,1,1LX,0,1,willt002,R,roart001,R,stalj001,,newmk001,FC1/BG.3XH(12);1-2,F,19,0,16
PIT201904060,CIN,2,1,2,2,0,BBX,0,1,martj009,L,roart001,R,willt002,stalj001,,36(1)/FO/G,F,2,0,17
PIT201904060,CIN,3,0,0,0,0,X,0,1,casac001,R,willt002,R,,,,E5/TH/G,T,18,0,18
PIT201904060,CIN,3,0,0,2,1,BBCX,0,1,farmk001,R,willt002,R,casac001,,,HR/8/F.1-H(UR),F,23,2,19
PIT201904060,CIN,3,0,0,1,2,BCFX,2,1,roart001,R,willt002,R,,,,63/G,F,2,0,20
PIT201904060,CIN,3,0,1,2,2,FFBBFX,2,1,sches001,L,willt002,R,,,,S8/L,F,20,0,21
PIT201904060,CIN,3,0,1,2,0,BBX,2,1,vottj001,L,willt002,R,sches001,,,S9/L.1-2,F,20,0,22
PIT201904060,CIN,3,0,1,0,0,X,2,1,puigy001,R,willt002,R,vottj001,sches001,,S7/L.2-H;1-2,F,20,1,23
PIT201904060,CIN,3,0,1,0,2,SSX,3,1,kempm001,R,willt002,R,puigy001,vottj001,,54(1)6(2)/GDP.B-1,F,2,0,24
PIT201904060,CIN,3,1,0,0,1,CX,3,1,marts002,R,roart001,R,,,,9/F,T,2,0,25
PIT201904060,CIN,3,1,1,1,1,CBX,3,1,morac001,L,roart001,R,,,,S7/G,F,20,0,26
PIT201904060,CIN,3,1,1,0,0,X,3,1,bellj005,L,roart001,R,morac001,,,DGR/78/L+.1-3,F,21,0,27
PIT201904060,CIN,3,1,1,0,1,FX,3,1,cabrm002,L,roart001,R,,bellj005,morac001,43/G.3-H,F,2,1,28
PIT201904060,CIN,3,1,2,3,2,BFTB*BFFB,3,2,newmk001,R,roart001,R,,bellj005,,W,F,14,0,29
PIT201904060,CIN,3,1,2,2,2,CFFBFBX,3,2,stalj001,R,roart001,R,newmk001,bellj005,,53/G,F,2,0,30
PIT201904060,CIN,4,0,0,1,1,CBX,3,2,dietd001,L,willt002,R,,,,S7/G,T,20,0,31
PIT201904060,CIN,4,0,0,0,1,FX,3,2,peraj003,R,willt002,R,dietd001,,,8/F,F,2,0,32
PIT201904060,CIN,4,0,1,0,0,X,3,2,casac001,R,willt002,R,dietd001,,,D7/L.1-H,F,21,1,33
PIT201904060,CIN,4,0,1,2,2,*BSBFX,4,2,farmk001,R,willt002,R,,casac001,,3/P3F,F,2,0,34
PIT201904060,CIN,4,0,2,2,2,BSFBX,4,2,roart001,R,willt002,R,,casac001,,9/F,F,2,0,35
PIT201904060,CIN,4,1,0,0,0,X,4,2,gonze004,R,roart001,R,,,,53/G,T,2,0,36
PIT201904060,CIN,4,1,1,2,2,BCCBFX,4,2,willt002,R,roart001,R,,,,23/G-,F,2,0,37
PIT201904060,CIN,4,1,2,3,2,CFFBFBBB,4,2,martj009,L,roart001,R,,,,W,F,14,0,38
PIT201904060,CIN,4,1,2,0,1,CX,4,2,marts002,R,roart001,R,martj009,,,8/F,F,2,0,39
PIT201904060,CIN,5,0,0,3,1,FBBBX,4,2,sches001,L,willt002,R,,,,5/P,T,2,0,40
PIT201904060,CIN,5,0,1,2,1,FBBX,4,2,vottj001,L,willt002,R,,,,43/G,F,2,0,41
PIT201904060,CIN,5,0,2,2,2,SCBFBS,4,2,puigy001,R,willt002,R,,,,K,F,3,0,42
PIT201904060,CIN,5,1,0,1,2,SFFBC,4,2,morac001,L,roart001,R,,,,K,T,3,0,43
PIT201904060,CIN,5,1,1,0,0,X,4,2,bellj005,L,roart001,R,,,,HR/8/F,F,23,1,44
PIT201904060,CIN,5,1,1,2,1,CBBX,4,3,cabrm002,L,roart001,R,,,,63/G,F,2,0,45
PIT201904060,CIN,5,1,2,1,2,CCBC,4,3,newmk001,R,roart001,R,,,,K,F,3,0,46
PIT201904060,CIN,6,0,0,2,2,BFSBS,4,3,kempm001,R,willt002,R,,,,K,T,3,0,47
PIT201904060,CIN,6,0,1,1,1,FBX,4,3,dietd001,L,willt002,R,,,,D9/G,F,21,0,48
PIT201904060,CIN,6,0,1,0,1,CX,4,3,peraj003,R,willt002,R,,dietd001,,43/G.2-3,F,2,0,49
PIT201904060,CIN,6,0,2,0,0,X,4,3,casac001,R,willt002,R,,,dietd001,23/G-,F,2,0,50
PIT201904060,CIN,6,1,0,0,0,.X,4,3,stalj001,R,hughj001,R,,,,S8/L,T,20,0,51
PIT201904060,CIN,6,1,0,0,0,X,4,3,gonze004,R,hughj001,R,stalj001,,,34/BG/SH.1-2,F,2,0,52
PIT201904060,CIN,6,1,1,3,2,..S*BBBSB,4,3,fraza001,L,dukez001,L,,stalj001,,W,F,14,0,53
PIT201904060,CIN,6,1,1,1,0,..BX,4,3,kangj001,R,lorem002,R,fraza001,stalj001,,13/G-.2-3;1-2,F,2,0,54
PIT201904060,CIN,6,1,2,3,1,BFBBX,4,3,marts002,R,lorem002,R,,fraza001,stalj001,D8/L.3-H;2-H,F,21,2,55
PIT201904060,CIN,6,1,2,3,2,BFBSBS,4,5,morac001,L,lorem002,R,,marts002,,K,F,3,0,56
PIT201904060,CIN,7,0,0,2,1,...BCBX,4,5,farmk001,R,rodrr008,R,,,,63/G,T,2,0,57
PIT201904060,CIN,7,0,1,0,2,.CFFS,4,5,winkj002,L,rodrr008,R,,,,K,F,3,0,58
PIT201904060,CIN,7,0,2,1,2,LCFBS,4,5,sches001,L,rodrr008,R,,,,K,F,3,0,59
PIT201904060,CIN,7,1,0,2,2,.BCFFBX,4,5,bellj005,R,garra001,L,,,,8/F,T,2,0,60
PIT201904060,CIN,7,1,1,0,0,X,4,5,cabrm002,R,garra001,L,,,,63/G,F,2,0,61
PIT201904060,CIN,7,1,2,1,1,BFX,4,5,newmk001,R,garra001,L,,,,9/L,F,2,0,62
PIT201904060,CIN,8,0,0,0,1,..FX,4,5,vottj001,L,kelak001,R,,,,HR/8/F,T,23,1,63
PIT201904060,CIN,8,0,0,0,2,CFC,5,5,puigy001,R,kelak001,R,,,,K,F,3,0,64
PIT201904060,CIN,8,0,1,2,2,BFSBS,5,5,kempm001,R,kelak001,R,,,,K23,F,3,0,65
PIT201904060,CIN,8,0,2,0,1,CX,5,5,dietd001,L,kelak001,R,,,,8/L,F,2,0,66
PIT201904060,CIN,8,1,0,3,2,...BCCFBBFX,5,5,stalj001,R,igler001,R,,,,9/F9LF,T,2,0,67
PIT201904060,CIN,8,1,1,2,2,BBSFX,5,5,gonze004,R,igler001,R,,,,7/F,F,2,0,68
PIT201904060,CIN,8,1,2,1,2,BFFC,5,5,shucj001,L,igler001,R,,,,K,F,3,0,69
PIT201904060,CIN,9,0,0,0,1,.FX,5,5,peraj003,R,burdn001,R,,,,4/P,T,2,0,70
PIT201904060,CIN,9,0,1,0,0,X,5,5,casac001,R,burdn001,R,,,,9/L,F,2,0,71
PIT201904060,CIN,9,0,2,0,2,CSX,5,5,farmk001,R,burdn001,R,,,,53/G,F,2,0,72
PIT201904060,CIN,9,1,0,2,2,BBCSS,5,5,kangj001,R,igler001,R,,,,K,T,3,0,73
PIT201904060,CIN,9,1,1,0,0,X,5,5,marts002,R,igler001,R,,,,63/G,F,2,0,74
PIT201904060,CIN,9,1,2,2,0,BBX,5,5,reyep001,R,igler001,R,,,,S7/G,F,20,0,75
PIT201904060,CIN,9,1,2,0,0,1,5,5,bellj005,L,igler001,R,reyep001,,,PO1(13),F,8,0,76
PIT201904060,CIN,10,0,0,2,2,.CBBSFX,5,5,iglej001,R,lirif001,L,,,,53/G,T,2,0,77
PIT201904060,CIN,10,0,1,3,2,.BCBBFC,5,5,suare001,R,lirif001,L,,,,K,F,3,0,78
PIT201904060,CIN,10,0,2,1,2,SBSS,5,5,vottj001,L,lirif001,L,,,,K,F,3,0,79
PIT201904060,CIN,10,1,0,2,2,...BBFFS,5,5,bellj005,L,igler001,R,,,,K,T,3,0,80
PIT201904060,CIN,10,1,1,0,1,.CX,5,5,cervf001,R,igler001,R,,,,S8/L,F,20,0,81
PIT201904060,CIN,10,1,1,0,0,X,5,5,newmk001,R,igler001,R,cervf001,,,D8/L+.1-H,F,21,1,82
PIT201904070,CIN,1,0,0,3,2,BCBSBFT,0,0,winkj002,L,archc001,R,,,,K,T,3,0,1
PIT201904070,CIN,1,0,1,1,1,FBX,0,0,puigy001,R,archc001,R,,,,23/G-,F,2,0,2
PIT201904070,CIN,1,0,2,3,2,SBBCFBFFFC,0,0,sches001,L,archc001,R,,,,K,F,3,0,3
PIT201904070,CIN,1,1,0,0,0,X,0,0,fraza001,L,desca001,R,,,,HR/89/F,T,23,1,4
PIT201904070,CIN,1,1,0,3,1,BTBBX,0,1,marts002,R,desca001,R,,,,13/G-,F,2,0,5
PIT201904070,CIN,1,1,1,1,2,BCFFFC,0,1,cervf001,R,desca001,R,,,,K,F,3,0,6
PIT201904070,CIN,1,1,2,3,2,BFBFBS,0,1,bellj005,L,desca001,R,,,,K,F,3,0,7
PIT201904070,CIN,2,0,0,3,1,BFBBB,0,1,suare001,R,archc001,R,,,,W,T,14,0,8
PIT201904070,CIN,2,0,0,1,0,BX,0,1,dietd001,L,archc001,R,suare001,,,HR/89/F.1-H,F,23,2,9
PIT201904070,CIN,2,0,0,0,2,CSFFX,2,1,peraj003,R,archc001,R,,,,E6/G,F,18,0,10
PIT201904070,CIN,2,0,0,3,1,BFB1BX,2,1,barnt001,L,archc001,R,peraj003,,,S7/F.1-2,F,20,0,11
PIT201904070,CIN,2,0,0,0,2,FSFX,2,1,iglej001,R,archc001,R,barnt001,peraj003,,64(1)3/GDP.2-3,F,2,0,12
PIT201904070,CIN,2,0,2,0,2,FCT,2,1,desca001,R,archc001,R,,,peraj003,K,F,3,0,13
PIT201904070,CIN,2,1,0,2,2,FBBTS,2,1,kangj001,R,desca001,R,,,,K,T,3,0,14
PIT201904070,CIN,2,1,1,2,1,BBFX,2,1,cabrm002,L,desca001,R,,,,S8/L,F,20,0,15
PIT201904070,CIN,2,1,1,0,0,X,2,1,martj009,L,desca001,R,cabrm002,,,8/F,F,2,0,16
PIT201904070,CIN,2,1,2,0,0,X,2,1,gonze004,R,desca001,R,cabrm002,,,D9/F.1-H;BX3(965),F,21,1,17
PIT201904070,CIN,3,0,0,1,0,BX,2,2,winkj002,L,archc001,R,,,,9/L,T,2,0,18
PIT201904070,CIN,3,0,1,1,1,SBX,2,2,puigy001,R,archc001,R,,,,E1/TH/L,F,18,0,19
PIT201904070,CIN,3,0,1,0,1,1SS,2,2,sches001,L,archc001,R,puigy001,,,CS2(26),F,6,0,20
PIT201904070,CIN,3,0,2,2,2,1SS.BBX,2,2,sches001,L,archc001,R,,,,HR/89/F,F,23,1,21
PIT201904070,CIN,3,0,2,2,2,BCBFX,3,2,suare001,R,archc001,R,,,,8/F,F,2,0,22
PIT201904070,CIN,3,1,0,1,2,CCBC,3,2,archc001,R,desca001,R,,,,K,T,3,0,23
PIT201904070,CIN,3,1,1,0,0,X,3,2,fraza001,L,desca001,R,,,,7/L,F,2,0,24
PIT201904070,CIN,3,1,2,0,1,CX,3,2,marts002,R,desca001,R,,,,3/G,F,2,0,25
PIT201904070,CIN,4,0,0,2,2,BBCSS,3,2,dietd001,L,archc001,R,,,,K,T,3,0,26
PIT201904070,CIN,4,0,1,1,0,BX,3,2,peraj003,R,archc001,R,,,,S7/L,F,20,0,27
PIT201904070,CIN,4,0,1,1,2,B1CFS,3,2,barnt001,L,archc001,R,peraj003,,,K+SB2,F,3,0,28
PIT201904070,CIN,4,0,2,3,0,VVVV,3,2,iglej001,R,archc001,R,,peraj003,,IW,F,15,0,29
PIT201904070,CIN,4,0,2,0,2,CSC,3,2,desca001,R,archc001,R,iglej001,peraj003,,K,F,3,0,30
PIT201904070,CIN,4,1,0,1,1,..CBX,3,2,cervf001,R,desca001,R,,,,53/G,T,2,0,31
PIT201904070,CIN,4,1,1,2,1,BFBX,3,2,bellj005,L,desca001,R,,,,HR/8/F,F,23,1,32
PIT201904070,CIN,4,1,1,2,1,BFBX,3,3,kangj001,R,desca001,R,,,,7/L+,F,2,0,33
PIT201904070,CIN,4,1,2,3,2,BBFFBX,3,3,cabrm002,L,desca001,R,,,,D9/L+,F,21,0,34
PIT201904070,CIN,4,1,2,1,0,*BX,3,3,martj009,L,desca001,R,,cabrm002,,S9/L+.2-H;B-2(TH),F,20,1,35
PIT201904070,CIN,4,1,2,3,0,VVVV,3,4,gonze004,R,desca001,R,,martj009,,IW,F,15,0,36
PIT201904070,CIN,4,1,2,0,2,SSC,3,4,archc001,R,desca001,R,gonze004,martj009,,K,F,3,0,37
PIT201904070,CIN,5,0,0,1,0,BX,3,4,winkj002,L,archc001,R,,,,7/F,T,2,0,38
PIT201904070,CIN,5,0,1,3,2,BCFBBX,3,4,kempm001,R,archc001,R,,,,8/L+,F,2,0,39
